"No account";"Deskripsi";"Debit Awal";"Kredit Awal";"Debit";"Kredit";"Debit Akhir";"Kredit Akhir"
"851.15.111";"Perjln dinas sd koper";"7752950";"0";"0";"0";"7752950";"0"
"851.15.112";"Perjln dinas sd tki";"1982100";"0";"0";"0";"1982100";"0"
"851.16.111";"Perjln dinas smp mekar wangi";"16299289";"0";"0";"0";"16299289";"0"
"851.17.111";"Perjln dinas smp koper";"13043800";"0";"0";"0";"13043800";"0"
"851.18.111";"Perjln dinas sma";"8625198";"0";"0";"0";"8625198";"0"
"851.19.111";"Perjln dinas umum";"231126243";"0";"0";"0";"231126243";"0"
"861.11.111";"Pemutihan tk ciateul";"21243750";"0";"0";"0";"21243750";"0"
"861.12.111";"Pemutihan tk koper";"12490000";"0";"0";"0";"12490000";"0"
"861.13.111";"Pemutihan tk tki";"1640000";"0";"0";"0";"1640000";"0"
"861.14.111";"Pemutihan sd ciateul";"32895000";"0";"0";"0";"32895000";"0"
"861.15.111";"Pemutihan sd koper";"9575000";"0";"0";"0";"9575000";"0"
"861.15.112";"pemutihan sd tk";"165000";"0";"0";"0";"165000";"0"
"861.16.111";"Pemutihan smp mekar wangi";"72887500";"0";"0";"0";"72887500";"0"
"861.17.111";"Pemutihan smp koper";"47241250";"0";"0";"0";"47241250";"0"
"861.18.111";"Pemutihan sma";"80907000";"0";"0";"0";"80907000";"0"
"861.19.111";"Pemutihan umum";"1479752";"0";"0";"0";"1479752";"0"
"871.11.111";"Biaya listrik tk ciateul";"828450";"0";"0";"0";"828450";"0"
"871.12.111";"Biaya listrik tk koper";"93489841";"0";"0";"0";"93489841";"0"
"871.13.111";"Biaya listrik tk tki";"86158986";"0";"0";"0";"86158986";"0"
"871.14.111";"Biaya listrik sd ciateul";"211198850";"0";"0";"0";"211198850";"0"
"871.15.111";"Biaya listrik sd koper";"295416667";"0";"0";"0";"295416667";"0"
"871.15.112";"Biaya listrik sd tki";"45730696";"0";"0";"0";"45730696";"0"
"871.16.111";"Biaya listrik smp ciateul";"207033900";"0";"0";"0";"207033900";"0"
"871.17.111";"Biaya listrik smp koper";"349193615";"0";"0";"0";"349193615";"0"
"871.18.111";"Biaya listrik sma";"450422408";"0";"0";"0";"450422408";"0"
"871.19.111";"biaya listrik umum";"95727387";"0";"0";"0";"95727387";"0"
"881.11.111";"asuransi";"50421890";"0";"0";"0";"50421890";"0"
"891.11.111";"Biaya ganti nama";"473883931.81";"0";"0";"0";"473883931.81";"0"
"892.11.111";"pengurusan ijin";"77100000";"0";"0";"0";"77100000";"0"
