"No";"Tanggal";"No_account";"Deskripsi acc";"No_bukti";"Uraian";"Debet";"Kredit";"Kontra_acc";"Deskripsi kontra"
"852";"2020-02-29";"118.11.112";"piutang spp tk koper";"02/007-02/20";"PEMBYRN PIU.US TK KOPER SBLM TA. 19-20 FEB 20 (BCA KOP)";"0.00";"1292000.00";"112.36.112";"bank bca va koper"
"853";"2020-02-29";"751.11.111";"Biaya adm bank";"02/008-02/20";"BI ADM BANK US TK KOPER BLN FEB 2020";"0.00";"70000.00";"118.11.112";"piutang spp tk koper"
"854";"2020-02-29";"751.11.111";"Biaya adm bank";"02/009-02/20";"BI ADM BANK US TK KOPER SBLM TA. 19-20 BLN FEB 2020";"0.00";"1000.00";"118.11.112";"piutang spp tk koper"
"855";"2020-02-29";"406.12.111";"UP bayar dimuka tk koper";"02/010-02/20";"UM UP 20-21 TK KOPER BLN FEB 20 (BCA VA)";"0.00";"1534375.00";"112.36.112";"bank bca va koper"
"856";"2020-02-29";"118.11.113";"piutang spp tk tki";"03/001-02/20";"US TK TKI FEBRUARI 2020";"28243750.00";"0.00";"411.13.111";"SPP tk tki"
"857";"2020-02-29";"119.11.113";"piutang up tk tki";"03/002-02/20";"PEMBYRN PIU.UP TK TKI BLN FEB 20 (BCA TKI)";"0.00";"501000.00";"112.36.113";"bank bca va tki"
"858";"2020-02-29";"118.11.113";"piutang spp tk tki";"03/003-02/20";"PEMBYRN PIU.US TK TKI BLN FEB 20 (BCA TKI)";"0.00";"21616500.00";"112.36.113";"bank bca va tki"
"859";"2020-02-29";"415.13.111";"u.adm. tk tki";"03/004-02/20";"PEMBYRN EKSKUL TK TKI BLN FEB 20 (BCA TKI)";"0.00";"500000.00";"112.36.113";"bank bca va tki"
"860";"2020-02-29";"118.11.113";"piutang spp tk tki";"03/005-02/20";"PEMBYRN PIU.US TK TKI BLN FEB 20 (BDI TKI)";"0.00";"5655000.00";"112.32.113";"bdi tki (virtual account)"
"861";"2020-02-29";"415.13.111";"u.adm. tk tki";"03/006-02/20";"PEMBYRN PIU.EKSKUL TK TKI BLN FEB 20 (BDI TKI)";"0.00";"170000.00";"112.32.113";"bdi tki (virtual account)"
"862";"2020-02-29";"415.13.111";"u.adm. tk tki";"03/007-02/20";"PEMINDAHAN DR US KE ADMIN TK TKI BLN FEB 20";"0.00";"1000.00";"118.11.113";"piutang spp tk tki"
"863";"2020-02-29";"751.11.111";"Biaya adm bank";"03/008-02/20";"BI ADM BANK US TK TKI BLN JAN 20";"0.00";"34000.00";"118.11.113";"piutang spp tk tki"
"864";"2020-02-29";"751.11.111";"Biaya adm bank";"03/009-02/20";"BI ADM BANK UP TK TKI BLN JAN 20";"0.00";"1000.00";"119.11.113";"piutang up tk tki"
"865";"2020-02-29";"118.21.111";"piutang spp sd ciateul";"04/001-02/20";"US SD CTL FEB 2020";"119696500.00";"0.00";"412.11.111";"SPP sd ciateul"
"866";"2020-02-29";"118.21.111";"piutang spp sd ciateul";"04/002-02/20";"MURID KELUAR US SD CTL FEB 20  ";"0.00";"500000.00";"412.11.111";"SPP sd ciateul"
"867";"2020-02-29";"118.21.111";"piutang spp sd ciateul";"04/003-02/20";"BEASISWA SD CTL BLN FEB 20";"0.00";"5610000.00";"691.14.111";"beasiswa sd ctl"
"868";"2020-02-29";"118.21.111";"piutang spp sd ciateul";"04/004-02/20";"PEMBYRN PIU.US SD CTL FEB 20 (BCA CTL)";"0.00";"35243000.00";"112.36.111";"bank bca va ciateul"
"869";"2020-02-29";"118.21.111";"piutang spp sd ciateul";"04/005-02/20";"PEMBYRN PIU.US SD CTL FEB 20 (BDI CTL)";"0.00";"71097750.00";"112.32.111";"bdi virtual Ctl(3562377469)"
"870";"2020-02-29";"415.14.111";"u.adm. sd ciateul";"04/006-02/20";"EKSKUL TP 19-20 SD CTL FEB 20 (BCA CTL)";"0.00";"12160000.00";"112.36.111";"bank bca va ciateul"
"871";"2020-02-29";"415.14.111";"u.adm. sd ciateul";"04/007-02/20";"ADM + EKSKUL TP 19-20 SD CTL FEB 20 (BDI CTL)";"0.00";"16670000.00";"112.32.111";"bdi virtual Ctl(3562377469)"
"872";"2020-02-29";"751.11.111";"Biaya adm bank";"04/008-02/20";"BI. ADM BANK US SD CTL BLN FEB 2020";"0.00";"6000.00";"118.21.111";"piutang spp sd ciateul"
"873";"2020-02-29";"751.11.111";"Biaya adm bank";"04/009-02/20";"BI. ADM BANK EKSKUL SD CTL BLN FEB 2020";"0.00";"19000.00";"415.14.111";"u.adm. sd ciateul"
"874";"2020-02-29";"118.21.112";"piutang spp sd koper";"05/001-02/20";"PEMBYRN PIU.US SD KOPER FEB 20 (BDI KOP)";"0.00";"117530375.00";"112.32.112";"bdi virtual koper (3562373021)"
"875";"2020-02-29";"415.15.111";"u.adm. sd koper";"05/002-02/20";"PEMBYRN ADM + EKSKUL + KOMP SD KOPER BLN FEB 20 (BDI KOP)";"0.00";"27730000.00";"112.32.112";"bdi virtual koper (3562373021)"
"876";"2020-02-29";"118.21.112";"piutang spp sd koper";"05/003-02/20";"PEMBYRN US SBLM TA. 19-20 SD KOPER FEB 20 (BDI KOPER)";"0.00";"2070000.00";"112.32.112";"bdi virtual koper (3562373021)"
"877";"2020-02-29";"472.12.111";"u.adm sd koper";"05/004-02/20";"PEMBYRN ADM SBLM TA. 19-20 SD KOPER FEB 20 (BDI KOPER)";"0.00";"625000.00";"112.32.112";"bdi virtual koper (3562373021)"
"878";"2020-02-29";"118.21.112";"piutang spp sd koper";"05/005-02/20";"PEMBAYARAN US SD KOPER BLN FEB 20 (BCA VA)";"0.00";"70842000.00";"112.36.112";"bank bca va koper"
"879";"2020-02-29";"119.51.115";"piutang ups sd koper";"05/006-02/20";"PEMBAYARAN UPS SD KOPER BLN FEB 20 (BCA VA)";"0.00";"510000.00";"112.36.112";"bank bca va koper"
"880";"2020-02-29";"415.15.111";"u.adm. sd koper";"05/007-02/20";"PEMBAYARAN ADM SD KOPER BLN FEB 20 (BCA VA)";"0.00";"2055000.00";"112.36.112";"bank bca va koper"
"881";"2020-02-29";"751.11.111";"Biaya adm bank";"05/008-02/20";"BI. ADM BANK US SD KOPER BLN FEB 2020";"0.00";"85000.00";"118.21.112";"piutang spp sd koper"
"882";"2020-02-29";"118.21.112";"piutang spp sd koper";"05/009-02/20";"US SD KOPER BLN FEB 20";"216566250.00";"0.00";"412.12.111";"SPP sd koper"
"883";"2020-02-29";"118.21.112";"piutang spp sd koper";"05/010-02/20";"BEASISWA SD KOPER BLN FEB 20";"0.00";"8410000.00";"691.15.111";"beasiswa sd koper"
"884";"2020-02-29";"118.21.112";"piutang spp sd koper";"05/011-02/20";"PEMINDAHAN DR ADMIN KE US SD KOPER BLN FEB 2020";"75000.00";"0.00";"415.15.111";"u.adm. sd koper"
"885";"2020-02-29";"118.21.113";"piutang spp sd tki";"10/001-02/20";"US SD TKI FEB 20";"97682250.00";"0.00";"412.13.111";"SPP sd tki"
"886";"2020-02-29";"118.21.113";"piutang spp sd tki";"10/002-02/20";"PEMBYRN PIU.US SD TKI SBLM TA. 19-20 FEB 20 (BDI TKI)";"0.00";"750000.00";"112.32.113";"bdi tki (virtual account)"
"887";"2020-02-29";"118.21.113";"piutang spp sd tki";"10/003-02/20";"BEASISWA SD TKI BLN FEB 20";"0.00";"3380000.00";"691.15.112";"beasiswa sd tki"
"888";"2020-02-29";"118.21.113";"piutang spp sd tki";"10/004-02/20";"PEMBYRN PIU.US SD TKI FEB 20 (BDI TKI)";"0.00";"51566750.00";"112.32.113";"bdi tki (virtual account)"
"889";"2020-02-29";"415.19.111";"u.adm. sd tki";"10/005-02/20";"PEMBYRN ADM + EKSKUL + KOMP SD TKI FEB 20 (BDI TKI)";"0.00";"16305000.00";"112.32.113";"bdi tki (virtual account)"
"890";"2020-02-29";"118.21.113";"piutang spp sd tki";"10/006-02/20";"PEMBYRN PIU.US SD TKI BLN FEB 20 (BCA TKI)";"0.00";"45135750.00";"112.36.113";"bank bca va tki"
"891";"2020-02-29";"415.19.111";"u.adm. sd tki";"10/007-02/20";"PEMBYRN ADM + EKSKUL + KOMP SD TKI FEB 20 (BCA TKI)";"0.00";"8148000.00";"112.36.113";"bank bca va tki"
"892";"2020-02-29";"751.11.111";"Biaya adm bank";"10/008-02/20";"BI. ADM BANK US SD TKI BLN FEB 20";"0.00";"79000.00";"118.21.113";"piutang spp sd tki"
"893";"2020-02-29";"751.11.111";"Biaya adm bank";"10/009-02/20";"BI. ADM BANK KOMP + EKSKUL SD TKI BLN FEB 20";"0.00";"13000.00";"415.19.111";"u.adm. sd tki"
"894";"2020-02-29";"118.31.111";"piutang spp smp mekar wangi";"06/001-02/20";"US SMP MW FEBRUARI 2020";"110335750.00";"0.00";"413.11.111";"SPP smp ciateul"
"895";"2020-02-29";"118.31.111";"piutang spp smp mekar wangi";"06/002-02/20";"BEASISWA SMP MW FEBRUARI 2020";"0.00";"3425250.00";"691.16.111";"beasiswa smp ctl"
"896";"2020-02-29";"118.31.111";"piutang spp smp mekar wangi";"06/003-02/20";"PEMBYRN PIU.US SMP MW BLN FEB 20 (BDI MW)";"0.00";"23422250.00";"112.32.114";"bdi virtual mw 93562375307)"
"897";"2020-02-29";"473.11.111";"u.adm smp mw";"06/004-02/20";"PEMBYRN PIU.ADM SMP MW BLN FEB 20 (BDI MW)";"0.00";"593500.00";"112.32.114";"bdi virtual mw 93562375307)"
"898";"2020-02-29";"118.31.111";"piutang spp smp mekar wangi";"06/005-02/20";"PEMBYRN PIUT. US SMP MW SBLM TA. 19-20 BLN FEB 20 (BDI MW)";"0.00";"1235000.00";"112.32.114";"bdi virtual mw 93562375307)"
"899";"2020-02-29";"119.31.111";"piutang up smp mekar wangi";"06/006-02/20";"PEMBYRN PIUT. UP SMP MW SBLM TA. 19-20 BLN FEB 20 (BDI MW)";"0.00";"190000.00";"112.32.114";"bdi virtual mw 93562375307)"
"900";"2020-02-29";"118.31.111";"piutang spp smp mekar wangi";"06/007-02/20";"PEMBYRN PIU.US SMP MW BLN FEB 20 (BCA MW)";"0.00";"73794250.00";"112.36.114";"bank bca va mw"
"901";"2020-02-29";"118.31.111";"piutang spp smp mekar wangi";"06/008-02/20";"PEMBYRN PIUT. US SMP MW SBLM TA. 19-20 BLN FEB 20 (BCA MW)";"0.00";"341500.00";"112.36.114";"bank bca va mw"
"902";"2020-02-29";"415.16.111";"u.adm. smp mekar wangi";"06/009-02/20";"PEMBYRN ADM + KOMP SMP MW FEB 20 (BCA MW)";"0.00";"1335000.00";"112.36.114";"bank bca va mw"
"903";"2020-02-29";"119.51.116";"piutang ups smp mekar wangi";"06/010-02/20";"PEMBYRN PIU.UPS SMP MW BLN FEB 20 (BCA MW)";"0.00";"187500.00";"112.36.114";"bank bca va mw"
"904";"2020-02-29";"751.11.111";"Biaya adm bank";"06/011-02/20";"BI ADM BANK US SMP MW BLN FEB 20";"0.00";"67000.00";"118.31.111";"piutang spp smp mekar wangi"
"905";"2020-02-29";"408.11.111";"UP bayar dimuka smp mekar wangi";"06/012-02/20";"UM UP 20-21 SMP MW BLN FEB 20 (BCA VA)";"0.00";"1750000.00";"112.36.114";"bank bca va mw"
"906";"2020-02-29";"415.18.111";"u. adm sma mekar wangi";"06/013-02/20";"PEMINDAHAN DR US KE ADM SMP MW BLN FEB 20";"0.00";"214250.00";"118.31.111";"piutang spp smp mekar wangi"
"907";"2020-02-29";"541.11.111";"Bunga bank";"06/014-02/20";"PENDAPATAN LAIN2 US SMP MW BLN FEB 20";"0.00";"4250.00";"118.31.111";"piutang spp smp mekar wangi"
"908";"2020-02-29";"118.31.112";"piutang spp smp koper";"07/001-02/20";"US SMP KOPER FEBRUARI 2020";"166691250.00";"0.00";"413.12.111";"SPP smp koper"
"909";"2020-02-29";"118.31.112";"piutang spp smp koper";"07/002-02/20";"BEASISWA SMP KOPER BLN FEB 20";"0.00";"6780000.00";"691.17.111";"beasiswa smp koper"
"910";"2020-02-29";"118.31.112";"piutang spp smp koper";"07/003-02/20";"PEMBYRN PIU.US SMP KOPER BLN FEB 20 (BDI KOPER)";"0.00";"56405250.00";"112.32.112";"bdi virtual koper (3562373021)"
"911";"2020-02-29";"415.17.111";"u.adm smp koper";"07/004-02/20";"ADM + KOMP SMP KOPER FEB 20 (BDI KOPER)";"0.00";"1050000.00";"112.32.112";"bdi virtual koper (3562373021)"
"912";"2020-02-29";"118.31.112";"piutang spp smp koper";"07/005-02/20";"PEMBYRN PIU.US SBLM TA. 19-20 SMP KOPER BLN FEB 20 (BDI KOPER)";"0.00";"1500000.00";"112.32.112";"bdi virtual koper (3562373021)"
"913";"2020-02-29";"119.31.112";"piutang up smp koper";"07/006-02/20";"PEMBYRN PIU.UP SBLM TA. 19-20 SMP KOPER BLN FEB 20 (BDI KOPER)";"0.00";"1600000.00";"112.32.112";"bdi virtual koper (3562373021)"
"914";"2020-02-29";"473.12.111";"u.adm smp koper";"07/007-02/20";"PEMBYRN PIU. ADMIN SBLM TA. 19-20 SMP KOPER BLN FEB 20 (BDI KOPER)";"0.00";"400000.00";"112.32.112";"bdi virtual koper (3562373021)"
"915";"2020-02-29";"118.31.112";"piutang spp smp koper";"07/008-02/20";"PEMBYRN PIU.US SMP KOPER FEB 20 (BCA KOPER)";"0.00";"133081750.00";"112.36.112";"bank bca va koper"
"916";"2020-02-29";"415.17.111";"u.adm smp koper";"07/009-02/20";"ADM + KOMP 19-20 SMP KOPER FEB 20 (BCA KOPER)";"0.00";"1895000.00";"112.36.112";"bank bca va koper"
"917";"2020-02-29";"119.31.112";"piutang up smp koper";"07/010-02/20";"PEMBYRN UP SMP KOPER FEB 20 (BCA KOPER)";"0.00";"650000.00";"112.36.112";"bank bca va koper"
"918";"2020-02-29";"408.12.111";"UP bayar dimuka smp koper";"07/011-02/20";"UM UP 20-21 SMP KOPER BLN FEB 20 (BDI VA)";"0.00";"525000.00";"112.32.112";"bdi virtual koper (3562373021)"
"919";"2020-02-29";"408.12.111";"UP bayar dimuka smp koper";"07/012-02/20";"UM UP 20-21 SMP KOPER BLN FEB 20 (BCA VA)";"0.00";"28927000.00";"112.36.112";"bank bca va koper"
"920";"2020-02-29";"751.11.111";"Biaya adm bank";"07/013-02/20";"BI ADM BANK UM UP SMP KOPER BLN FEB 20";"0.00";"2000.00";"408.12.111";"UP bayar dimuka smp koper"
"921";"2020-02-29";"119.31.112";"piutang up smp koper";"07/014-02/20";"Pemindahan dr UP ke SUMBANGAN TA. sblm 19-20 SMP KOPER BLN FEB 20";"100000.00";"0.00";"408.12.111";"UP bayar dimuka smp koper"
"922";"2020-02-29";"119.31.112";"piutang up smp koper";"07/015-02/20";"PENDAPATAN LAIN2 UP SMP KOPER BLN FEB 20";"150.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"923";"2020-02-29";"118.31.112";"piutang spp smp koper";"07/016-02/20";"PENDAPATAN LAIN2 US SMP KOPER BLN FEB 20";"265025.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"924";"2020-02-29";"473.12.111";"u.adm smp koper";"07/017-02/20";"PENDAPATAN LAIN2 KOMP SMP KOPER BLN FEB 20";"25000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"925";"2020-02-29";"119.51.117";"piutang ups smp koper";"07/018-02/20";"PENDAPATAN LAIN2 UPS SMP KOPER BLN FEB 20";"20000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"926";"2020-02-29";"118.31.112";"piutang spp smp koper";"07/019-02/20";"Pemindahan dr SPP ke UP SMP KOPER BLN FEB 20";"124000.00";"0.00";"119.31.112";"piutang up smp koper"
"927";"2020-02-29";"415.17.111";"u.adm smp koper";"07/020-02/20";"Pemindahan dr ADMIN ke UP SMP KOPER BLN FEB 20";"876000.00";"0.00";"119.31.112";"piutang up smp koper"
"928";"2020-02-29";"118.41.111";"piutang spp sma mekar wangi";"08/001-02/20";"US SMA FEBRUARI 20";"314013750.00";"0.00";"414.11.111";"SPP sma ciateul"
"929";"2020-02-29";"118.41.111";"piutang spp sma mekar wangi";"08/002-02/20";"MURID KELUAR SMA BLN FEB 20";"0.00";"2125000.00";"414.11.111";"SPP sma ciateul"
"930";"2020-02-29";"118.41.111";"piutang spp sma mekar wangi";"08/003-02/20";"BEASISWA SMA BLN FEB 20";"0.00";"18690000.00";"691.18.111";"beasiswa sma"
"931";"2020-02-29";"118.41.111";"piutang spp sma mekar wangi";"08/004-02/20";"PEMBYRN PIU.US TA. SBLM 19-20 SMA FEB 20 (BDI MW)";"0.00";"10544000.00";"112.32.114";"bdi virtual mw 93562375307)"
"932";"2020-02-29";"474.11.111";" u.adm sma mekar wangi tahun lalu";"08/005-02/20";"PEMBYRN ADMIN TA. SBLM 19-20 SMA FEB 20 (BDI MW)";"0.00";"500000.00";"112.32.114";"bdi virtual mw 93562375307)"
"933";"2020-02-29";"118.41.111";"piutang spp sma mekar wangi";"08/006-02/20";"PEMBYRN PIU.US SMA FEB 20 (BDI MW)";"0.00";"121886500.00";"112.32.114";"bdi virtual mw 93562375307)"
"934";"2020-02-29";"415.18.111";"u. adm sma mekar wangi";"08/007-02/20";"PEMBYRN ADM.19-20 SMA FEB 20 (BDI MW)";"0.00";"5620000.00";"112.32.114";"bdi virtual mw 93562375307)"
"935";"2020-02-29";"119.51.118";"piutang ups sma mekar wangi";"08/008-02/20";"PEMBYRN PIU.UPS SMA FEB 20 (BDI MW)";"0.00";"755000.00";"112.32.114";"bdi virtual mw 93562375307)"
"936";"2020-02-29";"118.41.111";"piutang spp sma mekar wangi";"08/009-02/20";"PEMBYRAN PIU. US SMA FEB 20 (BCA MW)";"0.00";"233709250.00";"112.36.114";"bank bca va mw"
"937";"2020-02-29";"415.18.111";"u. adm sma mekar wangi";"08/010-02/20";"PEMBYRAN ADM SMA FEB 20 (BCA MW)";"0.00";"800000.00";"112.36.114";"bank bca va mw"
"938";"2020-02-29";"409.11.111";"UP bayar dimuka sma mekar wangi";"08/011-02/20";"UM UP 20-21 SMA BLN FEB 20 (BCA MW)";"0.00";"11290000.00";"112.36.114";"bank bca va mw"
"939";"2020-02-29";"409.11.111";"UP bayar dimuka sma mekar wangi";"08/012-02/20";"PEMINDAHAN DR US SMA SBLM TA. 19-20 KE UM UP 20-21 BLN FEB 20";"0.00";"150000.00";"118.41.111";"piutang spp sma mekar wangi"
"940";"2020-02-29";"751.11.111";"Biaya adm bank";"08/013-02/20";"BI ADM BANK US SMA BLN FEB 20";"0.00";"102000.00";"118.41.111";"piutang spp sma mekar wangi"
"941";"2020-02-29";"551.11.111";"Hadiah/vouch./persembhn natal";"08/014-02/20";"PENDAPATAN LAIN2 US SMA SBLM TA. 19-20 BLN FEB 2020";"0.00";"235250.00";"118.41.111";"piutang spp sma mekar wangi"
"942";"2020-02-29";"751.11.111";"Biaya adm bank";"001/BCAMW-02/20";"BI. ADM BCA VA MW BLN FEB 20";"339000.00";"0.00";"112.36.114";"bank bca va mw"
"943";"2020-02-29";"111.31.111";"kas smtr";"001A/UK.8-02/20";"KEGIATAN KARYAWISATA YOGYAKARTA SMA KLS X TA. 19-20 BLN JAN 2020";"190423000.00";"0.00";"420.18.111";"u.kegiatan sma mw"
"944";"2020-02-29";"626.18.111";"Biaya adm sma";"001B/UK.8-02/20";"KEGIATAN KARYAWISATA YOGYAKARTA SMA KLS X TA. 19-20 BLN JAN 2020";"187894095.00";"0.00";"111.31.111";"kas smtr"
"945";"2020-02-29";"120.11.111";"piutang lain-lain";"001C/UK.8-02/20";"KEGIATAN KARYAWISATA YOGYAKARTA SMA KLS X TA. 19-20 BLN JAN 2020";"2528905.00";"0.00";"111.31.111";"kas smtr"
"946";"2020-02-29";"111.31.111";"kas smtr";"002A/UK.8-02/20";"KEGIATAN LIVE IN SMA KLS XI TA. 19-20 BLN JAN 2020";"195101000.00";"0.00";"420.18.111";"u.kegiatan sma mw"
"947";"2020-02-29";"626.18.111";"Biaya adm sma";"002B/UK.8-02/20";"KEGIATAN LIVE IN SMA KLS XI TA. 19-20 BLN JAN 2020";"184962648.00";"0.00";"111.31.111";"kas smtr"
"948";"2020-02-29";"120.11.111";"piutang lain-lain";"002C/UK.8-02/20";"KEGIATAN LIVE IN SMA KLS XI TA. 19-20 BLN JAN 2020";"10138352.00";"0.00";"111.31.111";"kas smtr"
