"No account";"Deskripsi";"Debit Awal";"Kredit Awal";"Debit";"Kredit";"Debit Akhir";"Kredit Akhir"
"622.13.113";"Entertain sd tki";"2.441.300,00";"0,00";"6.447.100,00";"0,00";"8.888.400,00";"0,00"
"622.13.114";"Obat-2an sd tki";"936.900,00";"0,00";"51.900,00";"0,00";"988.800,00";"0,00"
"622.13.116";"Sumbangan sd tki";"9.677.350,00";"0,00";"3.492.587,00";"0,00";"13.169.937,00";"0,00"
"622.13.117";"Alat tulis kantor sd tki";"27.910.675,00";"0,00";"3.787.200,00";"0,00";"31.697.875,00";"0,00"
"622.13.118";"Uang prestasi sd tki";"1.950.000,00";"0,00";"0,00";"0,00";"1.950.000,00";"0,00"
"622.13.119";"Biaya lomba sd tki";"3.666.200,00";"0,00";"676.400,00";"0,00";"4.342.600,00";"0,00"
"622.13.120";"Perlengk.sklh (kbm) sd tki";"96.197.650,00";"0,00";"8.794.250,00";"0,00";"104.991.900,00";"0,00"
"622.13.121";"Perlengk.bang sd tki";"16.460.400,00";"0,00";"1.392.250,00";"0,00";"17.852.650,00";"0,00"
"623.11.111";"Iuran, sampah & dinas smp mekar wangi";"30.589.000,00";"0,00";"2.725.000,00";"0,00";"33.314.000,00";"0,00"
"623.11.112";"Air,gas & konsumsi smp mekar wangi";"44.446.400,00";"0,00";"2.616.300,00";"0,00";"47.062.700,00";"0,00"
"623.11.113";"Entertain smp mekar wangil";"15.164.200,00";"0,00";"200.000,00";"0,00";"15.364.200,00";"0,00"
"623.11.114";"Obat2an smp mekar wangi";"2.067.000,00";"0,00";"16.600,00";"0,00";"2.083.600,00";"0,00"
"623.11.115";"Biaya komputer smp mekar wangi";"1.053.000,00";"0,00";"0,00";"0,00";"1.053.000,00";"0,00"
"623.11.116";"Sumbangan smp mekar wangi";"25.196.780,00";"0,00";"3.463.121,00";"0,00";"28.659.901,00";"0,00"
"623.11.117";"Alat tulis kantor smp mekar wangi";"115.365.335,00";"0,00";"3.083.200,00";"0,00";"118.448.535,00";"0,00"
