"No";"Tanggal";"No_account";"Deskripsi acc";"No_bukti";"Uraian";"Debet";"Kredit";"Kontra_acc";"Deskripsi kontra"
"135";"2020-03-11";"626.13.111";"Biaya adm. tk tki";"002/KA30957/TK3-03/20";"60 lbr fotocopy WS K1";"12000.00";"0.00";"111.23.111";"kas kecil tk tki"
"136";"2020-03-11";"626.13.111";"Biaya adm. tk tki";"003/KA30957/TK3-03/20";"27 lbr fotocopy pengumuman field trip ke Fun Station tgl 21-02-2020";"5400.00";"0.00";"111.23.111";"kas kecil tk tki"
"137";"2020-03-11";"626.13.111";"Biaya adm. tk tki";"004/KA30958/TK3-03/20";"50 lbr fotocopy WS K2";"10000.00";"0.00";"111.23.111";"kas kecil tk tki"
"138";"2020-03-11";"626.13.111";"Biaya adm. tk tki";"005/KA30959/TK3-03/20";"Biaya field trip ke Joy & Fun PG & K1 : 25 anak x @ Rp 60.000";"1500000.00";"0.00";"111.23.111";"kas kecil tk tki"
"139";"2020-03-11";"626.13.111";"Biaya adm. tk tki";"006/KA30959/TK3-03/20";"Biaya konsumsi field trip ke Joy & Fun : 25 pak x @ Rp 12.000";"300000.00";"0.00";"111.23.111";"kas kecil tk tki"
"140";"2020-03-11";"626.13.111";"Biaya adm. tk tki";"007/KA30959/TK3-03/20";"Biaya konsumsi 2 org sopir yg antar ke Joy & Fun @ 10.000";"20000.00";"0.00";"111.23.111";"kas kecil tk tki"
"141";"2020-03-11";"626.13.111";"Biaya adm. tk tki";"008/KA30960/TK3-03/20";"4 lbr kain flanel @ 4.000 (u/ art)";"16000.00";"0.00";"111.23.111";"kas kecil tk tki"
"142";"2020-03-11";"626.13.111";"Biaya adm. tk tki";"009/KA30960/TK3-03/20";"4 mtr kain flanel @ 21.000 (warna merah, hijau, coklat, hitam) u/ art";"84000.00";"0.00";"111.23.111";"kas kecil tk tki"
"143";"2020-03-11";"626.13.111";"Biaya adm. tk tki";"010/KA30961/TK3-03/20";"Tip masak mba Marsinem bulan Feb 2020";"40000.00";"0.00";"111.23.111";"kas kecil tk tki"
"144";"2020-03-11";"626.13.111";"Biaya adm. tk tki";"011/KA30962/TK3-03/20";"554 lbr fotocopy mid semester 2 kelas K1 & K2";"99800.00";"0.00";"111.23.111";"kas kecil tk tki"
"145";"2020-03-11";"626.13.111";"Biaya adm. tk tki";"012/KA30963/TK3-03/20";"60 pcs lemper @ 2.500 + 60 pcs kue pelangi @ 2.500";"300000.00";"0.00";"111.23.111";"kas kecil tk tki"
"146";"2020-03-11";"626.13.111";"Biaya adm. tk tki";"013/KA30964/TK3-03/20";"47 lbr foto kelas PG, K1, K2 @ 12.500";"587500.00";"0.00";"111.23.111";"kas kecil tk tki"
"147";"2020-03-11";"626.13.111";"Biaya adm. tk tki";"014/KA30965/TK3-03/20";"2 pak kertas lipat motif 14 x 14 u/ art";"17000.00";"0.00";"111.23.111";"kas kecil tk tki"
"148";"2020-03-11";"712.13.111";"Biaya pemel. kendaraan tk tki";"015/KK31200/TK3-03/20";"Biaya servis motor Revo sekolah (ganti Oli & tune up)";"119000.00";"0.00";"111.23.111";"kas kecil tk tki"
"149";"2020-03-11";"621.13.121";"perleng. bang tk tki";"016/KK31201/TK3-03/20";"2 foto Presiden & Wakil @ 3.000 + 3 foto Garuda @ 1.000 + parkir di Aneka Kalender Rp 1.500";"10500.00";"0.00";"111.23.111";"kas kecil tk tki"
"150";"2020-03-11";"713.13.111";"Biaya pemel. bangunan tk tki";"017/KK31202/TK3-03/20";"2 btl Vixal Blue @ 18.500";"37000.00";"0.00";"111.23.111";"kas kecil tk tki"
"151";"2020-03-11";"631.13.111";"Pemel. inventaris tki";"018/KK31203/TK3-03/20";"1/4 paku 4 (u/ perbaiki meja & kursi TK)";"5000.00";"0.00";"111.23.111";"kas kecil tk tki"
"152";"2020-03-11";"631.13.111";"Pemel. inventaris tki";"019/KK31204/TK3-03/20";"1 bh kran cuci piring PVC (u/ wastafel cuci piring)";"30000.00";"0.00";"111.23.111";"kas kecil tk tki"
"153";"2020-03-11";"631.13.111";"Pemel. inventaris tki";"020/KK31204/TK3-03/20";"1/2 mtr kawat ram (u/ saringan wastafel cuci piring)";"16000.00";"0.00";"111.23.111";"kas kecil tk tki"
"154";"2020-03-11";"621.13.111";"Iuran sampah & dinas tk tki";"021/KK31204/TK3-03/20";"Iuran kebersihan & keamanan TKI II A2 /1 (Feb 2020)";"110000.00";"0.00";"111.23.111";"kas kecil tk tki"
"155";"2020-03-11";"712.13.111";"Biaya pemel. kendaraan tk tki";"022/KK31204/TK3-03/20";"2,62 ltr bensin @ 7.650";"20000.00";"0.00";"111.23.111";"kas kecil tk tki"
"156";"2020-03-11";"631.13.111";"Pemel. inventaris tki";"023/KK31204/TK3-03/20";"Biaya servis 1 unit AC Daikin (kls PG)";"55000.00";"0.00";"111.23.111";"kas kecil tk tki"
"157";"2020-03-11";"713.13.111";"Biaya pemel. bangunan tk tki";"024/KK31205/TK3-03/20";"1 btl tiner laba-laba u/ membersihkan white board";"23000.00";"0.00";"111.23.111";"kas kecil tk tki"
"158";"2020-03-11";"713.13.111";"Biaya pemel. bangunan tk tki";"025/KK31205/TK3-03/20";"10 ltr handsoap @ 5.500 / ltr";"55000.00";"0.00";"111.23.111";"kas kecil tk tki"
"159";"2020-03-11";"621.13.119";"Biaya lomba tki";"026/KK31206/TK3-03/20";"Biaya lomba mewarnai TK B acara Proaktif : 20 anak x @ Rp 15.000";"300000.00";"0.00";"111.23.111";"kas kecil tk tki"
"160";"2020-03-11";"713.13.111";"Biaya pemel. bangunan tk tki";"027/KK31207/TK3-03/20";"1 bh slaber (sapu dorong)";"35000.00";"0.00";"111.23.111";"kas kecil tk tki"
"161";"2020-03-11";"621.13.112";"Air,gas & konsumsi tk tki";"028/KK31208/TK3-03/20";"1 dus teh Sariwangi, disc Rp 1.000";"9000.00";"0.00";"111.23.111";"kas kecil tk tki"
"162";"2020-03-11";"621.13.112";"Air,gas & konsumsi tk tki";"029/KK31208/TK3-03/20";"2 bks kopi Kapal Api Spc 165 gr @ 12.900";"25800.00";"0.00";"111.23.111";"kas kecil tk tki"
"163";"2020-03-11";"713.13.111";"Biaya pemel. bangunan tk tki";"030/KK31208/TK3-03/20";"1 pkt lampu Shinyoku 23 W + parkir Rp 1.500 di Borma";"139500.00";"0.00";"111.23.111";"kas kecil tk tki"
"164";"2020-03-11";"621.13.117";"atk dan fotocopy tk tki";"031/KK31208/TK3-03/20";"Biaya 1x refill toner HP85 u/ printer Laser Jet P1102";"100000.00";"0.00";"111.23.111";"kas kecil tk tki"
"165";"2020-03-11";"621.13.112";"Air,gas & konsumsi tk tki";"032/KK31208/TK3-03/20";"1 bks gula GMP 1 kg";"12500.00";"0.00";"111.23.111";"kas kecil tk tki"
"166";"2020-03-11";"713.13.111";"Biaya pemel. bangunan tk tki";"033/KK31209/TK3-03/20";"1 pc Stella pengharum ruangan";"33900.00";"0.00";"111.23.111";"kas kecil tk tki"
"167";"2020-03-11";"621.13.117";"atk dan fotocopy tk tki";"034/KK31209/TK3-03/20";"50 lbr fotocopy pengumuman beasiswa";"10000.00";"0.00";"111.23.111";"kas kecil tk tki"
"168";"2020-03-11";"621.13.119";"Biaya lomba tki";"035/KK31209/TK3-03/20";"Biaya porseni menghias topi dr Dinas : 22 anak x @ Rp 35.000 + kain batik Rp 50.000 u/ seragam KepSek";"820000.00";"0.00";"111.23.111";"kas kecil tk tki"
"169";"2020-03-11";"626.17.111";"Biaya adm smp koper";"001/KA70875/SMP2-03/20";"buku paket detik UN";"105000.00";"0.00";"111.27.111";"kas kecil smp koper"
"170";"2020-03-11";"626.17.111";"Biaya adm smp koper";"002/KA70876/SMP2-03/20";"hadiah perpustakaan alat tulis";"53000.00";"0.00";"111.27.111";"kas kecil smp koper"
"171";"2020-03-11";"626.17.111";"Biaya adm smp koper";"003/KA70877/SMP2-03/20";"kartu perpustakaan";"101500.00";"0.00";"111.27.111";"kas kecil smp koper"
"172";"2020-03-11";"626.17.111";"Biaya adm smp koper";"004/KA70878/SMP2-03/20";"fotocopy";"232600.00";"0.00";"111.27.111";"kas kecil smp koper"
"173";"2020-03-11";"626.17.111";"Biaya adm smp koper";"005/KA70879/SMP2-03/20";"fotocopy";"105200.00";"0.00";"111.27.111";"kas kecil smp koper"
"174";"2020-03-11";"626.17.111";"Biaya adm smp koper";"006/KA70880/SMP2-03/20";"kaca untuk ruang osis";"218400.00";"0.00";"111.27.111";"kas kecil smp koper"
"175";"2020-03-11";"626.17.111";"Biaya adm smp koper";"007/KA70881/SMP2-03/20";"peralatan lab";"1153200.00";"0.00";"111.27.111";"kas kecil smp koper"
"176";"2020-03-11";"626.17.111";"Biaya adm smp koper";"008/KA70882/SMP2-03/20";"peralatan lab";"1539000.00";"0.00";"111.27.111";"kas kecil smp koper"
"177";"2020-03-11";"626.17.111";"Biaya adm smp koper";"009/KA70883/SMP2-03/20";"fotocopy";"124000.00";"0.00";"111.27.111";"kas kecil smp koper"
"178";"2020-03-11";"626.17.111";"Biaya adm smp koper";"010/KA70884/SMP2-03/20";"kodok";"56000.00";"0.00";"111.27.111";"kas kecil smp koper"
"179";"2020-03-11";"626.17.111";"Biaya adm smp koper";"011/KA70885/SMP2-03/20";"fotocopy (4 bon)";"1467000.00";"0.00";"111.27.111";"kas kecil smp koper"
"180";"2020-03-11";"626.17.111";"Biaya adm smp koper";"012/KA70886/SMP2-03/20";"peralatan lab";"550000.00";"0.00";"111.27.111";"kas kecil smp koper"
"181";"2020-03-11";"626.17.111";"Biaya adm smp koper";"013/KA70887/SMP2-03/20";"lap pel + sikat lantai";"65000.00";"0.00";"111.27.111";"kas kecil smp koper"
"182";"2020-03-11";"626.17.111";"Biaya adm smp koper";"014/KA70888/SMP2-03/20";"kertas uan dan lembar jawab";"2149000.00";"0.00";"111.27.111";"kas kecil smp koper"
"183";"2020-03-11";"626.17.111";"Biaya adm smp koper";"015/KA70889/SMP2-03/20";"kegiatan ekstrakulikuler";"2450000.00";"0.00";"111.27.111";"kas kecil smp koper"
"184";"2020-03-11";"713.17.111";"Biaya pemel. bangunan smp koper";"016/KK74547/SMP2-03/20";"alat alat listrik";"175000.00";"0.00";"111.27.111";"kas kecil smp koper"
"185";"2020-03-11";"623.12.117";"atk dan fotocopy smp koper";"017/KK74548/SMP2-03/20";"fotocopy, soft cover dan print";"130000.00";"0.00";"111.27.111";"kas kecil smp koper"
"186";"2020-03-11";"623.12.111";"Iuran, sampah & dinas smp koper";"018/KK74549/SMP2-03/20";"transportasi pengawas dinas 2 orang PKKS";"700000.00";"0.00";"111.27.111";"kas kecil smp koper"
"187";"2020-03-11";"623.12.112";"Air,gas & konsumsi smp koper";"019/KK74550/SMP2-03/20";"konsumsi untuk rapat pkks";"46000.00";"0.00";"111.27.111";"kas kecil smp koper"
"188";"2020-03-11";"713.17.111";"Biaya pemel. bangunan smp koper";"020/KK74601/SMP2-03/20";"duplikat kunci";"30000.00";"0.00";"111.27.111";"kas kecil smp koper"
"189";"2020-03-11";"712.17.111";"Biaya pemel. kendaraan smp koper";"021/KK74602/SMP2-03/20";"bensin";"30000.00";"0.00";"111.27.111";"kas kecil smp koper"
"190";"2020-03-11";"623.12.117";"atk dan fotocopy smp koper";"022/KK74604/SMP2-03/20";"fotocopy dan print";"50000.00";"0.00";"111.27.111";"kas kecil smp koper"
"191";"2020-03-11";"713.17.111";"Biaya pemel. bangunan smp koper";"023/KK74605/SMP2-03/20";"kanebo";"8500.00";"0.00";"111.27.111";"kas kecil smp koper"
"192";"2020-03-11";"713.17.111";"Biaya pemel. bangunan smp koper";"024/KK74606/SMP2-03/20";"over vall";"8000.00";"0.00";"111.27.111";"kas kecil smp koper"
"193";"2020-03-11";"713.17.111";"Biaya pemel. bangunan smp koper";"025/KK74607/SMP2-03/20";"plastik sampah";"44000.00";"0.00";"111.27.111";"kas kecil smp koper"
"194";"2020-03-11";"623.12.117";"atk dan fotocopy smp koper";"026/KK74608/SMP2-03/20";"glue stick, tang potong, tang lancip untuk prakarya";"275000.00";"0.00";"111.27.111";"kas kecil smp koper"
"195";"2020-03-11";"623.12.117";"atk dan fotocopy smp koper";"027/KK74611/SMP2-03/20";"tinta printer epson";"320000.00";"0.00";"111.27.111";"kas kecil smp koper"
"196";"2020-03-11";"623.12.117";"atk dan fotocopy smp koper";"028/KK74612/SMP2-03/20";"pulpen snowman + parkir";"34500.00";"0.00";"111.27.111";"kas kecil smp koper"
"197";"2020-03-11";"831.17.111";"Biaya telepon smp koper";"029/KK74613/SMP2-03/20";"indihome";"691100.00";"0.00";"111.27.111";"kas kecil smp koper"
"198";"2020-03-11";"623.12.111";"Iuran, sampah & dinas smp koper";"030/KK74614/SMP2-03/20";"koran";"160000.00";"0.00";"111.27.111";"kas kecil smp koper"
"199";"2020-03-11";"623.12.117";"atk dan fotocopy smp koper";"031/KK74615/SMP2-03/20";"fotocopy";"10000.00";"0.00";"111.27.111";"kas kecil smp koper"
"200";"2020-03-11";"623.12.117";"atk dan fotocopy smp koper";"032/KK74616/SMP2-03/20";"double tape";"31500.00";"0.00";"111.27.111";"kas kecil smp koper"
"201";"2020-03-11";"623.12.117";"atk dan fotocopy smp koper";"033/KK74618/SMP2-03/20";"fotocopy";"171200.00";"0.00";"111.27.111";"kas kecil smp koper"
"202";"2020-03-11";"713.17.111";"Biaya pemel. bangunan smp koper";"034/KK74619/SMP2-03/20";"gembok, tang lancip, tang potong, tang kecil dan besar";"294500.00";"0.00";"111.27.111";"kas kecil smp koper"
"203";"2020-03-11";"713.17.111";"Biaya pemel. bangunan smp koper";"035/KK74620/SMP2-03/20";"sikat +lap";"111500.00";"0.00";"111.27.111";"kas kecil smp koper"
"204";"2020-03-11";"631.17.111";"Pemel. inventaris smp koper";"036/KK74621/SMP2-03/20";"net voli";"100000.00";"0.00";"111.27.111";"kas kecil smp koper"
"205";"2020-03-11";"631.17.111";"Pemel. inventaris smp koper";"037/KK74622/SMP2-03/20";"calung";"650000.00";"0.00";"111.27.111";"kas kecil smp koper"
"206";"2020-03-11";"623.12.112";"Air,gas & konsumsi smp koper";"038/KK74623/SMP2-03/20";"gula +teh + parkir";"36500.00";"0.00";"111.27.111";"kas kecil smp koper"
"207";"2020-03-11";"623.12.114";"Obat-2an smp koper";"039/KK74624/SMP2-03/20";"pembalut +  Tisu";"74000.00";"0.00";"111.27.111";"kas kecil smp koper"
"208";"2020-03-11";"851.17.111";"Perjln dinas smp koper";"040/KK74625/SMP2-03/20";"transport perjalanan dinas";"150000.00";"0.00";"111.27.111";"kas kecil smp koper"
"209";"2020-03-11";"851.17.111";"Perjln dinas smp koper";"041/KK74626/SMP2-03/20";"perjalanan dinas";"50000.00";"0.00";"111.27.111";"kas kecil smp koper"
"210";"2020-03-11";"681.17.111";"Kebaktian/rapat/seminar smp koper";"042/KK74627/SMP2-03/20";"pendampingan siswa seminar";"25000.00";"0.00";"111.27.111";"kas kecil smp koper"
"211";"2020-03-11";"851.17.111";"Perjln dinas smp koper";"043/KK74629/SMP2-03/20";"perjalanan dinas";"50000.00";"0.00";"111.27.111";"kas kecil smp koper"
"212";"2020-03-11";"681.17.111";"Kebaktian/rapat/seminar smp koper";"044/KK74630/SMP2-03/20";"konsumsi seminar siswa";"26000.00";"0.00";"111.27.111";"kas kecil smp koper"
"213";"2020-03-11";"713.17.111";"Biaya pemel. bangunan smp koper";"045/KK74631/SMP2-03/20";"pewangi ruangan";"32800.00";"0.00";"111.27.111";"kas kecil smp koper"
"214";"2020-03-11";"623.12.117";"atk dan fotocopy smp koper";"046/KK74632/SMP2-03/20";"fotocopy";"30400.00";"0.00";"111.27.111";"kas kecil smp koper"
"215";"2020-03-11";"713.17.111";"Biaya pemel. bangunan smp koper";"047/KK74633/SMP2-03/20";"sabun cuci tangan";"30000.00";"0.00";"111.27.111";"kas kecil smp koper"
"216";"2020-03-11";"623.12.117";"atk dan fotocopy smp koper";"048/KK74634/SMP2-03/20";"fotocopy";"10000.00";"0.00";"111.27.111";"kas kecil smp koper"
"217";"2020-03-11";"626.15.111";"Biaya adm sd koper";"001/KA50685/SD2-03/20";"Tiket renang 19 siswa @ Rp 18.000 + parkir";"346500.00";"0.00";"111.25.111";"kas kecil sd koper"
"218";"2020-03-11";"626.15.111";"Biaya adm sd koper";"002/KA50686/SD2-03/20";"Fotocopy pelajaran";"230600.00";"0.00";"111.25.111";"kas kecil sd koper"
"219";"2020-03-11";"626.15.111";"Biaya adm sd koper";"003/KA50687/SD2-03/20";"Baju karate";"400000.00";"0.00";"111.25.111";"kas kecil sd koper"
"220";"2020-03-11";"626.15.111";"Biaya adm sd koper";"004/KA50688/SD2-03/20";"Konsumsi rapat pramuka";"127500.00";"0.00";"111.25.111";"kas kecil sd koper"
"221";"2020-03-11";"626.15.111";"Biaya adm sd koper";"005/KA50689/SD2-03/20";"Fotocopy ekskul";"200000.00";"0.00";"111.25.111";"kas kecil sd koper"
"222";"2020-03-11";"626.15.111";"Biaya adm sd koper";"006/KA50690/SD2-03/20";"Fotocopy soal Try Out kls 6";"300800.00";"0.00";"111.25.111";"kas kecil sd koper"
"223";"2020-03-11";"626.15.111";"Biaya adm sd koper";"007/KA50691/SD2-03/20";"Fotocopy perpustakaan/Februari 2020";"30000.00";"0.00";"111.25.111";"kas kecil sd koper"
"224";"2020-03-11";"626.15.111";"Biaya adm sd koper";"008/KA50692/SD2-03/20";"Fotocopy pelajaran/Februari 2020";"3138400.00";"0.00";"111.25.111";"kas kecil sd koper"
"225";"2020-03-11";"626.15.111";"Biaya adm sd koper";"009/KA50693/SD2-03/20";"12 buku cerita @Rp 15.000 (hadiah perpustakaan kls 1-3)";"180000.00";"0.00";"111.25.111";"kas kecil sd koper"
"226";"2020-03-11";"626.15.111";"Biaya adm sd koper";"010/KA50694/SD2-03/20";"8 eks buku cerita utk perpustakaan";"130000.00";"0.00";"111.25.111";"kas kecil sd koper"
"227";"2020-03-11";"626.15.111";"Biaya adm sd koper";"011/KA50695/SD2-03/20";"2 pak kertas jilid utk portofolio kls 1";"50000.00";"0.00";"111.25.111";"kas kecil sd koper"
"228";"2020-03-11";"626.15.111";"Biaya adm sd koper";"012/KA50696/SD2-03/20";"Monitoring Try out dan pemantapan kls 6 (utk pengawas)";"100000.00";"0.00";"111.25.111";"kas kecil sd koper"
"229";"2020-03-11";"626.15.111";"Biaya adm sd koper";"013/KA50697/SD2-03/20";"Tiket renang 20 siswa @ Rp 18.000 + parkir";"364500.00";"0.00";"111.25.111";"kas kecil sd koper"
"230";"2020-03-11";"626.15.111";"Biaya adm sd koper";"014/KA50698/SD2-03/20";"Fotocopy portofolio PTS kls 3";"16400.00";"0.00";"111.25.111";"kas kecil sd koper"
"231";"2020-03-11";"626.15.111";"Biaya adm sd koper";"015/KA50699/SD2-03/20";"Foto kelas siswa kelas 1 s/d 6";"5100000.00";"0.00";"111.25.111";"kas kecil sd koper"
"232";"2020-03-11";"626.15.111";"Biaya adm sd koper";"016/KA50700/SD2-03/20";"Langganan majalah Bobo/Maret 2020";"60000.00";"0.00";"111.25.111";"kas kecil sd koper"
"233";"2020-03-11";"622.12.112";"Air,gas & konsumsi sd koper";"017/KK51489/SD2-03/20";"Konsumsi peserta lomba OSN";"66000.00";"0.00";"111.25.111";"kas kecil sd koper"
"234";"2020-03-11";"851.15.111";"Perjln dinas sd koper";"018/KK51490/SD2-03/20";"Uang perjalanan dinas I. Elfir (kegiatan sosialisasi US, PDUN, dan BIOUN)";"50000.00";"0.00";"111.25.111";"kas kecil sd koper"
"235";"2020-03-11";"622.12.121";"Perlang. bangunan sd koper";"019/KK51491/SD2-03/20";"9 kapstock stainless (utk di toilet siswa)";"135000.00";"0.00";"111.25.111";"kas kecil sd koper"
"236";"2020-03-11";"851.15.111";"Perjln dinas sd koper";"020/KK51492/SD2-03/20";"Uang perjalanan dinas P. Ganjar(mendampingi 2 siswa Kompetisi Olahraga Nasional)";"50000.00";"0.00";"111.25.111";"kas kecil sd koper"
"237";"2020-03-11";"851.15.111";"Perjln dinas sd koper";"021/KK51493/SD2-03/20";"Uang perjalanan dinas I. Nimas(mendampingi 2 siswa Kompetisi Olahraga Nasional)";"50000.00";"0.00";"111.25.111";"kas kecil sd koper"
"238";"2020-03-11";"622.12.111";"Iuran sampah & dinas sd koper";"022/KK51494/SD2-03/20";"Uang kebersihan taman depan sekolah";"50000.00";"0.00";"111.25.111";"kas kecil sd koper"
"239";"2020-03-11";"622.12.112";"Air,gas & konsumsi sd koper";"023/KK51495/SD2-03/20";"Konsumsi peserta lomba OSN";"33000.00";"0.00";"111.25.111";"kas kecil sd koper"
"240";"2020-03-11";"622.12.117";"Alat tulis kantor sd koper";"024/KK51496/SD2-03/20";"Fotocopy/Februari 2020";"246400.00";"0.00";"111.25.111";"kas kecil sd koper"
"241";"2020-03-11";"671.15.111";"Akreditasi sd koper";"025/KK51497/SD2-03/20";"Fotocopy akreditasi";"36000.00";"0.00";"111.25.111";"kas kecil sd koper"
"242";"2020-03-11";"622.12.121";"Perlang. bangunan sd koper";"026/KK51498/SD2-03/20";"Sapu rayung dan keranjang sampah";"80000.00";"0.00";"111.25.111";"kas kecil sd koper"
"243";"2020-03-11";"622.12.121";"Perlang. bangunan sd koper";"027/KK51500/SD2-03/20";"1 set gambar presiden, wakil, garuda";"5000.00";"0.00";"111.25.111";"kas kecil sd koper"
"244";"2020-03-11";"712.15.111";"Biaya pemel. kendaraan sd koper";"028/KK51501/SD2-03/20";"Biaya parkir urusan dinas/Februari 2020";"10000.00";"0.00";"111.25.111";"kas kecil sd koper"
"245";"2020-03-11";"622.12.117";"Alat tulis kantor sd koper";"029/KK51502/SD2-03/20";"Fotocopy bahan saat teduh";"30600.00";"0.00";"111.25.111";"kas kecil sd koper"
"246";"2020-03-11";"712.15.111";"Biaya pemel. kendaraan sd koper";"030/KK51503/SD2-03/20";"Bensin motor sekolah";"20000.00";"0.00";"111.25.111";"kas kecil sd koper"
"247";"2020-03-11";"622.12.111";"Iuran sampah & dinas sd koper";"031/KK51504/SD2-03/20";"Dana Rereongan Sarupi/BP3 Maret 2020";"150000.00";"0.00";"111.25.111";"kas kecil sd koper"
"248";"2020-03-11";"712.15.111";"Biaya pemel. kendaraan sd koper";"032/KK51505/SD2-03/20";"Ganti ban dalam motor sekolah";"55000.00";"0.00";"111.25.111";"kas kecil sd koper"
"249";"2020-03-11";"631.15.111";"Pemel. inventaris sd koper";"033/KK51506/SD2-03/20";"Service 2 unit AC (ruang komputer)";"110000.00";"0.00";"111.25.111";"kas kecil sd koper"
"250";"2020-03-11";"622.12.121";"Perlang. bangunan sd koper";"034/KK51507/SD2-03/20";"2 botol Porstex";"38600.00";"0.00";"111.25.111";"kas kecil sd koper"
"251";"2020-03-11";"622.12.111";"Iuran sampah & dinas sd koper";"035/KK51508/SD2-03/20";"Iuran wajib RT01/RW03 Kp. Baru Raya Ds. Cangkuang (Maret 2020)";"50000.00";"0.00";"111.25.111";"kas kecil sd koper"
"252";"2020-03-11";"622.12.120";"perlengk.sklh sd koper (kbm)";"036/KK51509/SD2-03/20";"2 buah buku tulis kotak kecil (utk pelajaran matematika)";"10000.00";"0.00";"111.25.111";"kas kecil sd koper"
"253";"2020-03-11";"112.37.111";"rek.bca ykki no.6765047017";"002/BCL-03/20";"PENGGANTIAN UANG NATAL 2019 DR YKKI";"3606000.00";"0.00";"219.21.111";"hutang lain2"
"254";"2020-03-11";"112.32.112";"bdi virtual koper (3562373021)";"006/BDIKOP-03/20";"FORMULIR SD KOPER 20-21 BLN MARET 2020";"200000.00";"0.00";"407.12.111";"UP bayar dimuka sd koper"
"255";"2020-03-11";"112.28.111";"bdi a/n. ykki";"028/BDIUM-03/20";"SETORAN USAHA DANA KOPERASI KOPER";"1000000.00";"0.00";"219.21.111";"hutang lain2"
"256";"2020-03-11";"112.28.111";"bdi a/n. ykki";"030/BDIUM-03/20";"SETORAN USAHA DANA UNIT MEKAR (TINTA)";"240000.00";"0.00";"219.21.111";"hutang lain2"
"257";"2020-03-11";"112.28.111";"bdi a/n. ykki";"031/BDIUM-03/20";"SETORAN USAHA DANA KOPERASI MEKAR";"215000.00";"0.00";"219.21.111";"hutang lain2"
"258";"2020-03-11";"112.35.111";"bank bca r/k.77";"024/BCAUM-03/20";"SPONSOR KEGIATAN KOLABORASI SENI di SKKK Surabaya";"0.00";"2000000.00";"662.19.111";"Biaya promosi umum"
"259";"2020-03-11";"112.35.111";"bank bca r/k.77";"025/BCAUM-03/20";"Pelunasan souvenir natal thn 2019";"0.00";"3606000.00";"117.11.111";"uang muka lain2"
"260";"2020-03-11";"112.35.111";"bank bca r/k.77";"026/BCAUM-03/20";"Pengembalian US dr SMP MW a/n Jessica Sanjaya ke SMA";"0.00";"657500.00";"118.31.111";"piutang spp smp mekar wangi"
"261";"2020-03-11";"112.28.111";"bdi a/n. ykki";"027/BDIUM-03/20";"Reimburse kas kecil SMP Koper periode 12 FEB 20 s/d 03 MARET 20";"0.00";"14954400.00";"111.27.111";"kas kecil smp koper"
"262";"2020-03-11";"112.28.111";"bdi a/n. ykki";"029/BDIUM-03/20";"Reimburse kas kecil SD Koper periode 16 FEB 20 s/d 06 MARET 20";"0.00";"12050300.00";"111.25.111";"kas kecil sd koper"
"263";"2020-03-11";"112.28.111";"bdi a/n. ykki";"032/BDIUM-03/20";"Reimburse kas kecil TK TKI periode 12 FEB 20s/d 04 MARET 20";"0.00";"4961900.00";"111.23.111";"kas kecil tk tki"
"264";"2020-03-12";"712.19.111";"Biaya pemel. kendaraan umum";"001/KB04214/YA-03/20";"Biaya tambah angin Gran Max D 1297 QD";"10000.00";"0.00";"111.30.111";"kas bps-2"
"265";"2020-03-12";"851.19.111";"Perjln dinas umum";"002/KB04214/YA-03/20";"26,14 L Pertalite Gran Max D 1297 QD";"200000.00";"0.00";"111.30.111";"kas bps-2"
"266";"2020-03-12";"851.19.111";"Perjln dinas umum";"003/KB04214/YA-03/20";"2,61 L pertalite Supra Fit D 2591 DB";"20000.00";"0.00";"111.30.111";"kas bps-2"
"267";"2020-03-12";"851.19.111";"Perjln dinas umum";"004/KB04214/YA-03/20";"Biaya parkir 1x";"1500.00";"0.00";"111.30.111";"kas bps-2"
"268";"2020-03-12";"851.19.111";"Perjln dinas umum";"005/KB04214/YA-03/20";"2,55 L pertalite Revo D 4849 ZZ";"20000.00";"0.00";"111.30.111";"kas bps-2"
"269";"2020-03-12";"623.11.111";"Iuran, sampah & dinas smp mekar wangi";"006/KB04214/YA-03/20";"Iuran Keamanan & Kebersihan Bulan Maret 2020 ( Beban SMP 40% )";"400000.00";"0.00";"111.30.111";"kas bps-2"
"270";"2020-03-12";"624.11.111";"Iuran,sampah & dinas sma";"007/KB04214/YA-03/20";"Iuran Keamanan & Kebersihan Bulan Maret 2020 ( Beban SMA 60% )";"600000.00";"0.00";"111.30.111";"kas bps-2"
"271";"2020-03-12";"625.11.116";"Sumbangan umum";"008/KB04215/YA-03/20";"Uang kedukaan atas meninggalnya ayahanda dari bp Burhanudin ( Karyawan SD Ciateul )";"200000.00";"0.00";"111.30.111";"kas bps-2"
"272";"2020-03-12";"822.15.111";"Kesejahteraan sd koper";"009/KB04216/YA-03/20";"Ranjang, kasur & sprei untuk kamar pegawai SMP Koper";"1419000.00";"0.00";"111.30.111";"kas bps-2"
"273";"2020-03-12";"713.15.112";"Biaya pemel. bangunan sd tki";"010/KB04216/YA-03/20";"Biaya ganti push button urinoir & fiber SD TKI ( push kran, pompa wastafel, fiber, paku, dll )";"418000.00";"0.00";"111.30.111";"kas bps-2"
